person_id,GP,PTS,FG_PCT,FG3_PCT,FT_PCT,REB,AST,STL,BLK,from_year,to_year
1631104,71.0,4.5600158982511925,0.4195,0.2725,0.583,1.681637519872814,2.6772655007949124,0.6172496025437202,0.12639109697933226,2022,2023
1631105,106.0,11.554343666283966,0.6395,0.0,0.6765,10.427477994642175,1.8161117489475698,0.5463069269039418,0.837734404898584,2022,2023
1631106,104.0,9.52050997782705,0.457,0.35150000000000003,0.694,6.501662971175167,1.1502217294900223,1.2899113082039912,0.7184035476718403,2022,2023
1631107,37.0,5.710606060606061,0.41800000000000004,0.342,0.7649999999999999,3.124242424242424,1.2878787878787878,0.39242424242424245,0.22575757575757577,2022,2023
1631108,84.0,4.084231423709586,0.4185,0.38749999999999996,0.8295,2.2285876347135565,0.7560975609756098,0.29580260918888257,0.24815655133295522,2022,2023
1631109,62.0,10.868421052631579,0.643,0.0,0.705,8.376988984088127,0.788249694002448,0.7466340269277846,1.0495716034271725,2022,2023
1631110,111.0,11.173051948051947,0.4475,0.2905,0.736,5.65211038961039,3.0405844155844157,0.7657467532467532,0.4326298701298701,2022,2023
1631111,43.0,1.0812807881773399,0.4595,0.059,0.4,0.5246305418719212,0.38177339901477836,0.31650246305418717,0.12192118226600986,2022,2023
1631112,11.0,1.75,0.5355,0.0,0.5835,0.7,0.45,0.3333333333333333,0.0,2022,2023
1631113,36.0,2.1666666666666665,0.422,0.133,0.462,1.0555555555555556,1.6111111111111112,0.3333333333333333,0.1388888888888889,2022,2022
1631114,123.0,16.63375,0.5325,0.40449999999999997,0.8115000000000001,4.277916666666666,3.955416666666667,1.1970833333333333,0.4625,2022,2023
1631115,55.0,3.7251344086021505,0.522,0.269,0.73,3.407258064516129,0.9657258064516129,0.3185483870967742,0.3393817204301075,2022,2023
1631116,48.0,3.4383301707779887,0.392,0.41800000000000004,0.667,1.7039848197343455,0.38330170777988615,0.12618595825426945,0.15275142314990514,2022,2023
1631117,122.0,8.817004504504505,0.6859999999999999,0.2775,0.538,7.928772522522523,0.9037162162162162,0.42567567567567566,2.543918918918919,2022,2023
1631119,95.0,4.764862466725821,0.4095,0.377,0.772,4.013531499556344,1.4385536823425022,0.4922360248447205,0.2963620230700976,2022,2023
1631120,14.0,1.2916666666666665,0.2105,0.143,0.75,0.875,0.4583333333333333,0.08333333333333333,0.08333333333333333,2022,2023
1631121,89.0,5.452982810920121,0.4275,0.34099999999999997,0.752,1.9411021233569263,1.052072800808898,0.34908998988877654,0.11172901921132457,2022,2023
1631123,16.0,2.1041666666666665,0.28225,0.18325000000000002,0.25,1.2791666666666668,0.7833333333333333,0.45,0.225,2022,2023
1631124,35.0,5.828571428571428,0.378,0.309,0.72,1.4857142857142858,1.1428571428571428,0.4857142857142857,0.17142857142857143,2023,2023
1631128,131.0,5.850239234449761,0.4665,0.357,0.6785,2.927153110047847,1.079066985645933,0.4697368421052632,0.3027511961722488,2022,2023
1631131,7.0,3.2857142857142856,0.529,0.0,0.833,2.0,0.2857142857142857,0.2857142857142857,0.0,2023,2023
1631132,58.0,3.1379310344827585,0.48,0.083,0.627,2.9482758620689653,0.5344827586206896,0.3620689655172414,0.9827586206896551,2022,2022
1631133,106.0,6.098571428571429,0.44399999999999995,0.281,0.755,4.359642857142857,0.7135714285714285,0.3992857142857143,0.31607142857142856,2022,2023
1631157,22.0,3.0083333333333333,0.435,0.5,0.8825000000000001,1.05,0.8,0.4416666666666667,0.19166666666666665,2022,2023
1631159,7.0,2.142857142857143,0.636,0.333,0.0,1.4285714285714286,0.42857142857142855,0.14285714285714285,0.14285714285714285,2023,2023
1631160,9.0,3.111111111111111,0.321,0.2,0.778,1.3333333333333333,1.2222222222222223,0.1111111111111111,0.0,2022,2022
1631165,49.0,2.4772727272727275,0.43,0.435,0.609,0.8712121212121212,0.7632575757575758,0.36837121212121215,0.22821969696969696,2022,2023
1631169,34.0,2.4017543859649124,0.488,0.25,0.9285,1.0964912280701755,0.24561403508771928,0.21228070175438596,0.2789473684210526,2022,2023
1631170,49.0,12.857142857142858,0.492,0.321,0.815,3.9183673469387754,2.5918367346938775,1.0612244897959184,0.22448979591836735,2023,2023
1631172,68.0,4.5433244916003535,0.423,0.28900000000000003,0.7635000000000001,2.1909814323607426,1.1242263483642794,0.2656940760389036,0.14146772767462423,2022,2023
1631173,11.0,4.181818181818182,0.4,0.387,0.667,0.18181818181818182,0.9090909090909091,0.6363636363636364,0.0,2023,2023
1631197,20.0,2.857142857142857,0.4655,0.25,1.0,1.7380952380952381,0.47619047619047616,0.14285714285714285,0.20238095238095238,2022,2023
1631199,10.0,1.1111111111111112,0.25,0.1665,0.5,0.3888888888888889,0.7222222222222222,0.0,0.05555555555555555,2022,2023
1631200,34.0,3.6470588235294117,0.407,0.322,0.563,1.9705882352941178,0.6764705882352942,0.7352941176470589,0.20588235294117646,2023,2023
1631204,49.0,7.63265306122449,0.467,0.416,0.868,1.5510204081632653,3.0408163265306123,0.5306122448979592,0.16326530612244897,2023,2023
1631205,10.0,1.6,0.185,0.16,1.0,0.6,0.4,0.2,0.0,2022,2023
